id_location;id_categorie_film;id_client;id_langue_film;montant;date_location;date_retour;date_paiement;id_acteur_principal
18577;11;22;1;2.99;20220621;20220622;20220131;19
18579;14;23;1;0.99;20220619;20220620;20220130;31
18580;13;23;1;5.99;20220620;20220626;20220126;102
18619;13;29;1;2.99;20220620;20220621;20220125;45
18622;3;30;1;2.99;20220617;20220626;20220130;23
18683;1;45;1;4.99;20220619;20220625;20220129;86
18701;4;49;1;6.99;20220616;20220625;20220129;140
18734;14;57;1;7.99;20220620;20220627;20220131;144
18750;13;62;1;3.99;20220621;20220630;20220130;85
18770;5;68;1;4.99;20220619;20220620;20220131;71
18771;13;68;1;2.99;20220619;20220620;20220130;3
18837;12;86;1;4.99;20220618;20220625;20220123;1
18847;4;88;1;2.99;20220620;20220621;20220128;72
18857;7;91;1;3.99;20220618;20220626;20220131;29
18860;13;92;1;4.99;20220617;20220622;20220125;100
18918;7;108;1;4.99;20220615;20220617;20220130;96
18920;5;108;1;8.99;20220617;20220624;20220124;151
18921;14;108;1;2.99;20220618;20220620;20220129;175
18924;15;109;1;3.99;20220617;20220624;20220125;105
18929;16;111;1;6.99;20220616;20220624;20220129;137
19008;10;130;1;6.99;20220620;20220628;20220124;42
19009;12;131;1;9.99;20220616;20220624;20220126;25
19045;14;141;1;7.99;20220620;20220627;20220125;74
19085;10;150;1;1.99;20220620;20220627;20220126;104
19086;6;150;1;5.99;20220621;20220628;20220127;38
19116;6;160;1;4.99;20220618;20220619;20220123;10
19119;11;161;1;2.99;20220617;20220619;20220125;103
19121;13;162;1;4.99;20220615;20220619;20220127;47
19141;10;167;1;3.99;20220615;20220622;20220127;10
19156;6;172;1;0.99;20220615;20220619;20220123;160
19163;9;173;1;4.99;20220621;20220622;20220126;200
19167;1;174;1;1.99;20220621;20220626;20220126;69
19171;5;176;1;7.99;20220616;20220625;20220123;66
19173;15;176;1;8.99;20220617;20220625;20220129;31
19183;16;178;1;6.99;20220615;20220621;20220126;89
19188;9;178;1;4.99;20220618;20220624;20220127;114
19194;14;180;1;2.99;20220619;20220622;20220123;120
19202;9;182;1;0.99;20220618;20220624;20220131;15
19205;15;183;1;5.99;20220618;20220624;20220129;146
19209;1;185;1;4.99;20220618;20220623;20220125;11
19230;15;189;1;0.99;20220616;20220622;20220130;190
19234;12;190;1;2.99;20220615;20220618;20220130;15
19264;4;196;1;4.99;20220621;20220623;20220126;199
19275;3;199;1;2.99;20220617;20220623;20220130;159
19299;9;212;1;2.99;20220616;20220623;20220129;63
19319;7;216;1;6.99;20220615;20220623;20220131;147
19380;5;234;1;4.99;20220620;20220627;20220125;77
19386;9;236;1;6.99;20220618;20220625;20220127;59
19423;5;244;1;3.99;20220620;20220625;20220126;158
19456;14;254;1;2.99;20220617;20220622;20220131;56
19466;1;256;1;6.99;20220618;20220624;20220129;146
19480;12;260;1;2.99;20220617;20220622;20220128;193
19539;1;269;1;2.99;20220801;20220805;20220129;97
19564;9;271;1;4.99;20220818;20220823;20220130;119
19576;4;273;1;3.99;20220801;20220809;20220130;190
19641;9;277;1;4.99;20220821;20220823;20220131;108
19653;5;278;1;0.99;20220821;20220822;20220124;57
19667;2;279;1;4.99;20220821;20220825;20220126;116
19693;7;283;1;2.99;20220823;20220827;20220129;139
19708;5;285;1;9.99;20220818;20220827;20220127;9
19715;7;286;1;5.99;20220820;20220829;20220124;62
19749;6;289;1;4.99;20220821;20220827;20220131;88
19789;11;294;1;7.99;20220821;20220829;20220130;91
19802;13;296;1;2.99;20220820;20220825;20220130;193
19814;15;297;1;0.99;20220817;20220819;20220126;58
19820;1;297;1;2.99;20220823;20220825;20220129;128
19877;1;303;1;3.99;20220823;20220831;20220126;164
19905;6;306;1;4.99;20220820;20220822;20220130;174
19921;6;308;1;6.99;20220818;20220823;20220127;99
19995;5;317;1;5.99;20220820;20220826;20220125;33
20022;1;322;1;4.99;20220802;20220805;20220129;157
20041;14;324;1;2.99;20220818;20220820;20220127;177
20108;14;331;1;2.99;20220823;20220828;20220124;80
20118;10;333;1;4.99;20220801;20220809;20220128;85
20130;3;334;1;7.99;20220802;20220810;20220125;189
20185;15;339;1;3.99;20220821;20220827;20220124;133
20187;5;340;1;8.99;20220801;20220810;20220130;52
20203;6;341;1;0.99;20220819;20220821;20220126;66
20222;12;342;1;0.99;20220821;20220824;20220126;5
20235;15;344;1;4.99;20220819;20220821;20220128;150
20238;6;344;1;0.99;20220821;20220823;20220131;124
20273;12;348;1;2.99;20220819;20220823;20220129;132
20294;1;350;1;6.99;20220817;20220824;20220129;197
20298;6;350;1;0.99;20220819;20220826;20220124;154
20306;5;351;1;2.99;20220823;20220829;20220126;115
20307;15;351;1;2.99;20220823;20220826;20220124;50
20321;10;353;1;1.99;20220823;20220830;20220124;130
20341;16;356;1;4.99;20220817;20220822;20220127;48
20348;1;356;1;5.99;20220823;20220827;20220124;74
20374;10;360;1;5.99;20220817;20220825;20220127;59
20384;13;361;1;5.99;20220802;20220807;20220124;3
20404;15;362;1;4.99;20220821;20220829;20220130;27
20459;2;368;1;1.99;20220820;20220824;20220130;111
20496;5;372;1;8.99;20220820;20220829;20220131;31
20514;3;373;1;2.99;20220819;20220820;20220128;3
20523;15;374;1;5.99;20220822;20220828;20220124;46
20635;6;386;1;4.99;20220801;20220807;20220128;170
20682;10;390;1;3.99;20220820;20220828;20220131;66
20730;8;395;1;2.99;20220823;20220828;20220129;14
20732;14;395;1;4.99;20220823;20220824;20220129;35
20753;12;397;1;3.99;20220820;20220825;20220130;171
20755;14;397;1;6.99;20220822;20220828;20220128;75
20761;4;399;1;2.99;20220801;20220805;20220129;136
20768;15;399;1;4.99;20220823;20220828;20220126;192
20791;9;402;1;4.99;20220822;20220824;20220127;176
20794;9;403;1;2.99;20220801;20220807;20220131;177
20797;8;403;1;2.99;20220802;20220804;20220130;4
20824;12;405;1;0.99;20220819;20220823;20220128;142
20861;15;409;1;0.99;20220819;20220820;20220126;120
20862;14;409;1;8.99;20220819;20220828;20220130;84
20864;2;409;1;1.99;20220820;20220825;20220125;85
20923;4;415;1;5.99;20220817;20220824;20220125;5
20934;16;416;1;6.99;20220817;20220824;20220128;8
20951;13;417;1;6.99;20220821;20220826;20220127;56
20972;14;419;1;2.99;20220801;20220806;20220126;44
20998;8;422;1;2.99;20220817;20220824;20220130;132
21013;3;423;1;6.99;20220821;20220827;20220126;62
21105;15;435;1;1.99;20220821;20220825;20220130;4
21113;5;436;1;6.99;20220818;20220827;20220130;82
21157;9;440;1;7.99;20220822;20220830;20220126;105
21167;16;442;1;6.99;20220801;20220806;20220130;194
21230;5;447;1;4.99;20220823;20220831;20220125;22
21267;16;451;1;2.99;20220819;20220822;20220129;113
21271;9;451;1;0.99;20220821;20220827;20220126;94
21280;2;452;1;0.99;20220823;20220826;20220129;146
21342;10;459;1;6.99;20220818;20220826;20220131;79
21370;13;461;1;2.99;20220822;20220824;20220124;76
21372;13;461;1;6.99;20220822;20220831;20220125;162
21416;16;466;1;7.99;20220817;20220827;20220131;37
21422;15;466;1;7.99;20220823;20220902;20220124;100
21437;11;468;1;3.99;20220819;20220826;20220131;13
21466;1;470;1;2.99;20220817;20220818;20220131;39
21490;5;472;1;8.99;20220819;20220828;20220130;20
21498;9;473;1;4.99;20220802;20220803;20220123;199
21502;4;473;1;4.99;20220820;20220829;20220125;160
21546;14;478;1;4.99;20220822;20220829;20220124;79
21635;5;489;1;9.99;20220802;20220810;20220124;110
21643;11;489;1;0.99;20220822;20220827;20220129;146
21670;11;493;1;6.99;20220823;20220830;20220124;87
21673;14;494;1;2.99;20220801;20220803;20220128;99
21705;1;497;1;5.99;20220822;20220829;20220125;171
21734;8;501;1;4.99;20220802;20220811;20220127;122
21769;1;504;1;3.99;20220801;20220810;20220128;126
21801;15;507;1;4.99;20220818;20220824;20220131;95
21809;13;508;1;2.99;20220819;20220825;20220131;177
21821;6;510;1;2.99;20220818;20220822;20220125;32
21946;4;523;1;2.99;20220818;20220825;20220128;22
22044;12;534;1;6.99;20220801;20220807;20220131;187
22063;2;535;1;4.99;20220821;20220825;20220125;195
22122;5;542;1;0.99;20220819;20220822;20220128;63
22128;3;543;1;2.99;20220817;20220826;20220127;120
22156;13;546;1;4.99;20220821;20220823;20220127;163
22166;4;547;1;2.99;20220819;20220821;20220127;169
22225;2;554;1;2.99;20220820;20220826;20220128;156
22250;2;557;1;2.99;20220820;20220823;20220126;85
22270;8;559;1;4.99;20220821;20220823;20220126;55
22296;9;562;1;2.99;20220819;20220825;20220129;135
22307;3;563;1;4.99;20220821;20220822;20220128;184
22308;3;563;1;0.99;20220823;20220827;20220125;25
22349;12;567;1;2.99;20220819;20220823;20220124;142
22356;8;568;1;2.99;20220802;20220809;20220130;63
22387;7;572;1;0.99;20220802;20220803;20220130;38
22388;1;572;1;4.99;20220802;20220804;20220125;53
22389;11;572;1;2.99;20220802;20220810;20220127;129
22411;3;574;1;2.99;20220822;20220824;20220126;12
22440;14;577;1;3.99;20220820;20220825;20220126;155
22481;9;582;1;4.99;20220821;20220822;20220129;74
22494;13;584;1;4.99;20220802;20220805;20220127;10
22500;1;584;1;5.99;20220820;20220830;20220128;188
22501;4;584;1;5.99;20220821;20220827;20220125;148
22509;6;585;1;4.99;20220823;20220826;20220131;13
22548;8;590;1;5.99;20220817;20220826;20220124;172
22593;16;596;1;4.99;20220818;20220827;20220125;113
22646;8;204;1;2.99;20220820;20220823;20220129;90
22657;6;206;1;3.99;20220802;20220808;20220125;119
22701;14;2;1;4.99;20220823;20220825;20220124;110
22708;12;3;1;2.99;20220823;20220826;20220130;105
22789;7;12;1;10.99;20220801;20220810;20220128;102
22796;9;13;1;4.99;20220802;20220806;20220125;140
22821;15;15;1;2.99;20220818;20220819;20220123;91
22864;15;20;1;4.99;20220801;20220809;20220127;189
22869;13;20;1;4.99;20220819;20220822;20220124;134
22907;13;23;1;4.99;20220819;20220821;20220124;128
22929;1;25;1;5.99;20220823;20220829;20220124;127
23033;5;36;1;4.99;20220817;20220820;20220125;14
23038;4;36;1;9.99;20220821;20220830;20220123;78
23040;6;37;1;2.99;20220801;20220802;20220128;2
23041;5;37;1;3.99;20220802;20220809;20220123;76
23071;3;40;1;2.99;20220801;20220805;20220127;101
23075;4;40;1;2.99;20220819;20220825;20220129;9
23095;14;42;1;2.99;20220822;20220826;20220131;49
23127;16;46;1;4.99;20220818;20220821;20220127;103
23201;2;54;1;4.99;20220802;20220809;20220128;34
23217;15;55;1;6.99;20220819;20220827;20220128;11
23261;14;60;1;8.99;20220802;20220811;20220127;99
23266;9;60;1;5.99;20220823;20220829;20220130;134
23305;6;65;1;2.99;20220817;20220818;20220129;177
23341;13;69;1;2.99;20220817;20220822;20220127;95
23348;11;70;1;9.99;20220802;20220811;20220127;3
23410;8;75;1;0.99;20220818;20220823;20220125;95
23481;4;83;1;5.99;20220817;20220823;20220125;84
23498;9;84;1;4.99;20220822;20220824;20220125;127
23506;11;85;1;0.99;20220820;20220821;20220128;33
23509;6;86;1;6.99;20220801;20220806;20220129;186
23562;11;91;1;4.99;20220822;20220830;20220123;136
23596;15;96;1;3.99;20220817;20220824;20220127;22
23616;13;99;1;1.99;20220801;20220805;20220131;200
23618;15;99;1;0.99;20220818;20220819;20220130;103
23671;3;106;1;7.99;20220817;20220827;20220131;26
23679;12;107;1;4.99;20220821;20220822;20220127;17
23695;4;109;1;2.99;20220823;20220827;20220131;169
23710;7;112;1;2.99;20220802;20220803;20220130;151
23729;2;113;1;1.99;20220823;20220828;20220125;96
23732;6;114;1;0.99;20220818;20220819;20220126;63
23736;4;114;1;4.99;20220822;20220825;20220124;41
23800;12;120;1;4.99;20220821;20220826;20220130;10
23838;2;125;1;2.99;20220801;20220803;20220126;97
23864;16;127;1;2.99;20220819;20220821;20220128;178
23885;10;129;1;2.99;20220801;20220804;20220128;175
23887;9;129;1;4.99;20220801;20220810;20220124;196
23918;15;132;1;6.99;20220801;20220810;20220130;122
23927;14;133;1;4.99;20220819;20220824;20220127;172
23955;10;136;1;4.99;20220820;20220824;20220128;181
23960;1;137;1;5.99;20220801;20220811;20220125;124
24010;2;141;1;5.99;20220817;20220826;20220127;137
24012;14;141;1;3.99;20220817;20220824;20220127;64
24016;5;141;1;4.99;20220820;20220821;20220123;136
24041;4;144;1;4.99;20220802;20220807;20220128;159
24054;14;145;1;4.99;20220801;20220806;20220125;54
24073;12;146;1;4.99;20220820;20220827;20220125;122
24081;6;147;1;4.99;20220820;20220829;20220128;52
24084;1;147;1;0.99;20220821;20220827;20220131;189
24102;4;148;1;2.99;20220821;20220825;20220128;59
24120;14;150;1;6.99;20220818;20220826;20220131;155
24124;14;150;1;0.99;20220819;20220819;20220128;166
24143;9;152;1;6.99;20220801;20220808;20220129;153
24153;5;152;1;4.99;20220821;20220829;20220128;178
24186;3;156;1;2.99;20220820;20220822;20220125;76
24190;11;156;1;6.99;20220822;20220830;20220124;116
24200;15;157;1;4.99;20220822;20220827;20220128;62
24216;14;159;1;0.99;20220820;20220822;20220130;38
24297;8;168;1;0.99;20220820;20220824;20220131;184
24299;9;168;1;3.99;20220822;20220828;20220128;194
24324;1;171;1;0.99;20220819;20220822;20220129;192
24359;1;175;1;4.99;20220817;20220823;20220129;2
24364;15;175;1;4.99;20220821;20220828;20220127;41
24393;9;178;1;3.99;20220817;20220823;20220126;113
24395;6;178;1;2.99;20220818;20220824;20220129;92
24399;4;178;1;2.99;20220821;20220824;20220124;14
24419;6;180;1;4.99;20220822;20220828;20220131;22
24433;16;181;1;3.99;20220821;20220828;20220127;79
24462;14;185;1;5.99;20220818;20220826;20220131;66
24498;11;188;1;0.99;20220822;20220824;20220126;189
24523;7;192;1;4.99;20220817;20220822;20220126;20
24531;10;193;1;0.99;20220818;20220823;20220127;187
24540;13;194;1;5.99;20220802;20220809;20220130;183
24660;13;212;1;7.99;20220817;20220826;20220127;79
24695;14;215;1;0.99;20220823;20220828;20220129;77
24761;9;224;1;4.99;20220818;20220826;20220131;38
24783;15;226;1;4.99;20220823;20220830;20220126;178
24791;1;228;1;4.99;20220801;20220809;20220131;108
24828;2;232;1;0.99;20220822;20220824;20220128;172
24838;15;234;1;7.99;20220802;20220811;20220130;63
24847;2;234;1;5.99;20220822;20220831;20220126;22
24854;16;235;1;6.99;20220822;20220829;20220126;13
24876;7;238;1;5.99;20220801;20220809;20220124;124
24886;15;239;1;4.99;20220817;20220819;20220130;118
24887;14;239;1;0.99;20220817;20220818;20220124;38
24944;1;244;1;0.99;20220821;20220826;20220125;80
24982;9;250;1;0.99;20220818;20220822;20220124;95
25052;8;257;1;7.99;20220819;20220827;20220126;85
25087;8;260;1;0.99;20220819;20220819;20220124;41
25098;9;261;1;2.99;20220817;20220823;20220126;168
25123;9;263;1;6.99;20220819;20220824;20220125;177
25142;15;265;1;6.99;20220821;20220826;20220126;118
25197;7;271;1;2.99;20220711;20220712;20220129;188
25208;2;273;1;2.99;20220706;20220706;20220127;122
25256;11;277;1;5.99;20220708;20220714;20220128;192
25260;5;277;1;5.99;20220712;20220718;20220123;105
25290;3;280;1;6.99;20220729;20220807;20220131;39
25309;9;282;1;2.99;20220727;20220801;20220123;143
25338;1;284;1;6.99;20220709;20220718;20220129;151
25360;6;286;1;3.99;20220706;20220711;20220124;184
25379;10;287;1;0.99;20220710;20220713;20220130;160
25407;8;289;1;2.99;20220730;20220803;20220129;187
25435;14;292;1;0.99;20220706;20220708;20220131;7
25442;13;292;1;5.99;20220727;20220803;20220129;119
25443;14;292;1;2.99;20220727;20220803;20220124;96
25479;14;295;1;2.99;20220709;20220717;20220127;12
25485;5;295;1;9.99;20220729;20220806;20220127;107
25497;10;296;1;4.99;20220711;20220717;20220129;49
25501;12;296;1;0.99;20220728;20220730;20220125;140
25516;10;297;1;0.99;20220731;20220806;20220131;5
25531;9;299;1;2.99;20220710;20220713;20220128;142
25532;9;299;1;0.99;20220712;20220717;20220128;160
25537;16;299;1;2.99;20220730;20220804;20220125;148
25596;4;304;1;4.99;20220727;20220731;20220131;64
25599;11;304;1;6.99;20220731;20220809;20220127;91
25628;12;307;1;4.99;20220708;20220714;20220129;143
25630;15;307;1;6.99;20220711;20220718;20220127;50
25658;3;309;1;2.99;20220731;20220802;20220124;138
25662;15;310;1;5.99;20220710;20220714;20220129;26
25674;11;311;1;8.99;20220731;20220809;20220124;153
25682;10;312;1;4.99;20220728;20220803;20220125;121
25702;9;314;1;3.99;20220712;20220718;20220129;83
25736;6;317;1;7.99;20220710;20220717;20220127;140
25799;1;323;1;3.99;20220712;20220721;20220130;33
25804;2;323;1;4.99;20220728;20220729;20220130;61
25816;7;324;1;4.99;20220711;20220713;20220129;190
25916;6;333;1;0.99;20220726;20220727;20220127;59
25921;5;333;1;10.99;20220730;20220808;20220130;95
25928;2;334;1;5.99;20220710;20220714;20220126;106
25931;12;334;1;4.99;20220712;20220721;20220125;173
25940;6;335;1;8.99;20220707;20220715;20220130;192
25947;7;335;1;2.99;20220729;20220802;20220125;165
25962;15;336;1;0.99;20220731;20220805;20220130;179
25982;3;338;1;3.99;20220727;20220803;20220125;136
26020;8;342;1;2.99;20220727;20220730;20220128;185
26040;6;344;1;4.99;20220731;20220809;20220124;1
26044;4;345;1;3.99;20220709;20220716;20220125;143
26052;1;346;1;4.99;20220707;20220712;20220129;165
26056;13;346;1;4.99;20220711;20220714;20220124;63
26079;15;347;1;2.99;20220729;20220803;20220128;161
26098;7;348;1;4.99;20220729;20220803;20220126;76
26111;6;349;1;0.99;20220731;20220805;20220126;58
26118;8;350;1;3.99;20220711;20220719;20220130;147
26125;10;351;1;3.99;20220710;20220717;20220125;154
26210;15;359;1;7.99;20220708;20220717;20220125;11
26224;7;360;1;0.99;20220711;20220715;20220128;154
26232;16;360;1;4.99;20220730;20220801;20220131;164
26248;15;362;1;1.99;20220710;20220714;20220128;130
26250;10;362;1;4.99;20220711;20220713;20220130;174
26256;6;362;1;2.99;20220729;20220806;20220125;143
26304;5;366;1;4.99;20220726;20220801;20220125;114
26320;10;367;1;5.99;20220712;20220717;20220130;155
26350;3;370;1;0.99;20220712;20220718;20220130;133
26372;8;372;1;6.99;20220709;20220717;20220127;158
26430;10;376;1;2.99;20220731;20220802;20220126;156
26431;4;376;1;0.99;20220731;20220804;20220123;151
26443;10;377;1;8.99;20220731;20220809;20220124;130
26556;11;389;1;3.99;20220710;20220715;20220129;82
26567;1;390;1;3.99;20220707;20220711;20220128;70
26570;8;390;1;4.99;20220711;20220712;20220125;17
26595;2;392;1;1.99;20220728;20220804;20220127;99
26607;4;393;1;0.99;20220727;20220802;20220123;116
26694;2;402;1;2.99;20220707;20220712;20220128;159
26702;13;402;1;0.99;20220731;20220803;20220128;198
26704;11;403;1;3.99;20220706;20220713;20220130;129
26707;4;403;1;2.99;20220711;20220714;20220127;160
26716;9;404;1;2.99;20220708;20220710;20220131;113
26731;16;405;1;7.99;20220709;20220717;20220127;181
26798;8;410;1;3.99;20220709;20220716;20220125;88
26810;8;411;1;2.99;20220706;20220708;20220130;72
26812;1;411;1;2.99;20220707;20220709;20220131;197
26815;2;411;1;1.99;20220727;20220801;20220123;116
26823;1;412;1;0.99;20220707;20220712;20220124;118
26835;7;414;1;10.99;20220706;20220716;20220126;143
26862;10;416;1;5.99;20220729;20220805;20220131;26
26936;11;423;1;9.99;20220728;20220806;20220127;129
26946;2;424;1;2.99;20220712;20220714;20220126;36
26947;7;424;1;2.99;20220727;20220802;20220124;190
26958;1;425;1;5.99;20220707;20220714;20220129;52
26981;13;426;1;5.99;20220730;20220806;20220125;31
26983;13;426;1;10.99;20220731;20220809;20220123;26
26990;4;427;1;3.99;20220728;20220801;20220123;11
26996;6;428;1;0.99;20220707;20220711;20220130;148
26999;12;428;1;6.99;20220728;20220806;20220124;164
27047;8;433;1;4.99;20220728;20220730;20220129;7
27048;6;433;1;5.99;20220729;20220806;20220128;2
27123;12;440;1;0.99;20220710;20220712;20220131;91
27133;14;441;1;2.99;20220706;20220709;20220130;190
27138;13;441;1;2.99;20220712;20220714;20220130;121
27165;9;443;1;5.99;20220705;20220714;20220125;148
27212;1;447;1;4.99;20220709;20220710;20220128;93
27213;2;447;1;0.99;20220710;20220716;20220128;11
27219;3;447;1;5.99;20220730;20220808;20220127;11
27269;8;453;1;2.99;20220708;20220709;20220131;92
27271;4;453;1;4.99;20220712;20220720;20220129;63
27280;5;454;1;4.99;20220711;20220713;20220126;47
27283;15;454;1;0.99;20220729;20220801;20220130;184
27284;2;454;1;0.99;20220730;20220801;20220131;104
27330;5;459;1;9.99;20220729;20220806;20220131;75
27386;4;464;1;3.99;20220712;20220720;20220127;17
27394;13;466;1;2.99;20220727;20220804;20220130;104
27425;12;469;1;4.99;20220706;20220711;20220125;114
27452;14;470;1;10.99;20220726;20220805;20220128;133
27475;8;472;1;2.99;20220712;20220716;20220130;113
