Time_PK	Date	AnneeCode	Année	SemestreCode	Semestre	TrimestreCode	Trimestre	MoisCode	Mois	SemaineCode	Semaine
19500819	19/08/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500801	Août	19500813	Semaine 33
19500820	20/08/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500801	Août	19500820	Semaine 34
19500821	21/08/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500801	Août	19500820	Semaine 34
19500822	22/08/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500801	Août	19500820	Semaine 34
19500823	23/08/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500801	Août	19500820	Semaine 34
19500824	24/08/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500801	Août	19500820	Semaine 34
19500825	25/08/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500801	Août	19500820	Semaine 34
19500826	26/08/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500801	Août	19500820	Semaine 34
19500827	27/08/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500801	Août	19500827	Semaine 35
19500828	28/08/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500801	Août	19500827	Semaine 35
19500829	29/08/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500801	Août	19500827	Semaine 35
19500830	30/08/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500801	Août	19500827	Semaine 35
19500831	31/08/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500801	Août	19500827	Semaine 35
19500901	01/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500827	Semaine 35
19500902	02/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500827	Semaine 35
19500903	03/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500903	Semaine 36
19500904	04/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500903	Semaine 36
19500905	05/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500903	Semaine 36
19500906	06/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500903	Semaine 36
19500907	07/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500903	Semaine 36
19500908	08/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500903	Semaine 36
19500909	09/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500903	Semaine 36
19500910	10/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500910	Semaine 37
19500911	11/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500910	Semaine 37
19500912	12/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500910	Semaine 37
19500913	13/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500910	Semaine 37
19500914	14/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500910	Semaine 37
19500915	15/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500910	Semaine 37
19500916	16/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500910	Semaine 37
19500917	17/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500917	Semaine 38
19500918	18/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500917	Semaine 38
19500919	19/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500917	Semaine 38
19500920	20/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500917	Semaine 38
19500921	21/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500917	Semaine 38
19500922	22/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500917	Semaine 38
19500923	23/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500917	Semaine 38
19500924	24/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500924	Semaine 39
19500925	25/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500924	Semaine 39
19500926	26/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500924	Semaine 39
19500927	27/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500924	Semaine 39
19500928	28/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500924	Semaine 39
19500929	29/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500924	Semaine 39
19500930	30/09/1950	19500101	1950	19500701	Semestre 2	19500701	Trimestre 3	19500901	Septembre	19500924	Semaine 39
19501001	01/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501001	Semaine 40
19501002	02/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501001	Semaine 40
19501003	03/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501001	Semaine 40
19501004	04/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501001	Semaine 40
19501005	05/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501001	Semaine 40
19501006	06/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501001	Semaine 40
19501007	07/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501001	Semaine 40
19501008	08/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501008	Semaine 41
19501009	09/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501008	Semaine 41
19501010	10/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501008	Semaine 41
19501011	11/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501008	Semaine 41
19501012	12/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501008	Semaine 41
19501013	13/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501008	Semaine 41
19501014	14/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501008	Semaine 41
19501015	15/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501015	Semaine 42
19501016	16/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501015	Semaine 42
19501017	17/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501015	Semaine 42
19501018	18/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501015	Semaine 42
19501019	19/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501015	Semaine 42
19501020	20/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501015	Semaine 42
19501021	21/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501015	Semaine 42
19501022	22/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501022	Semaine 43
19501023	23/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501022	Semaine 43
19501024	24/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501022	Semaine 43
19501025	25/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501022	Semaine 43
19501026	26/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501022	Semaine 43
19501027	27/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501022	Semaine 43
19501028	28/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501022	Semaine 43
19501029	29/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501029	Semaine 44
19501030	30/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501029	Semaine 44
19501031	31/10/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501001	Octobre	19501029	Semaine 44
19501101	01/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501029	Semaine 44
19501102	02/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501029	Semaine 44
19501103	03/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501029	Semaine 44
19501104	04/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501029	Semaine 44
19501105	05/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501105	Semaine 45
19501106	06/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501105	Semaine 45
19501107	07/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501105	Semaine 45
19501108	08/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501105	Semaine 45
19501109	09/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501105	Semaine 45
19501110	10/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501105	Semaine 45
19501111	11/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501105	Semaine 45
19501112	12/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501112	Semaine 46
19501113	13/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501112	Semaine 46
19501114	14/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501112	Semaine 46
19501115	15/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501112	Semaine 46
19501116	16/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501112	Semaine 46
19501117	17/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501112	Semaine 46
19501118	18/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501112	Semaine 46
19501119	19/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501119	Semaine 47
19501120	20/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501119	Semaine 47
19501121	21/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501119	Semaine 47
19501122	22/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501119	Semaine 47
19501123	23/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501119	Semaine 47
19501124	24/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501119	Semaine 47
19501125	25/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501119	Semaine 47
19501126	26/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501126	Semaine 48
19501127	27/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501126	Semaine 48
19501128	28/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501126	Semaine 48
19501129	29/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501126	Semaine 48
19501130	30/11/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501101	Novembre	19501126	Semaine 48
19501201	01/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501126	Semaine 48
19501202	02/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501126	Semaine 48
19501203	03/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501203	Semaine 49
19501204	04/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501203	Semaine 49
19501205	05/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501203	Semaine 49
19501206	06/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501203	Semaine 49
19501207	07/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501203	Semaine 49
19501208	08/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501203	Semaine 49
19501209	09/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501203	Semaine 49
19501210	10/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501210	Semaine 50
19501211	11/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501210	Semaine 50
19501212	12/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501210	Semaine 50
19501213	13/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501210	Semaine 50
19501214	14/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501210	Semaine 50
19501215	15/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501210	Semaine 50
19501216	16/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501210	Semaine 50
19501217	17/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501217	Semaine 51
19501218	18/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501217	Semaine 51
19501219	19/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501217	Semaine 51
19501220	20/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501217	Semaine 51
19501221	21/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501217	Semaine 51
19501222	22/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501217	Semaine 51
19501223	23/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501217	Semaine 51
19501224	24/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501224	Semaine 52
19501225	25/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501224	Semaine 52
19501226	26/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501224	Semaine 52
19501227	27/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501224	Semaine 52
19501228	28/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501224	Semaine 52
19501229	29/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501224	Semaine 52
19501230	30/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501224	Semaine 52
19501231	31/12/1950	19500101	1950	19500701	Semestre 2	19501001	Trimestre 4	19501201	Décembre	19501231	Semaine 53
19510101	01/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510101	Semaine 1
19510102	02/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510101	Semaine 1
19510103	03/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510101	Semaine 1
19510104	04/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510101	Semaine 1
19510105	05/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510101	Semaine 1
19510106	06/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510101	Semaine 1
19510107	07/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510107	Semaine 2
19510108	08/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510107	Semaine 2
19510109	09/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510107	Semaine 2
19510110	10/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510107	Semaine 2
19510111	11/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510107	Semaine 2
19510112	12/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510107	Semaine 2
19510113	13/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510107	Semaine 2
19510114	14/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510114	Semaine 3
19510115	15/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510114	Semaine 3
19510116	16/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510114	Semaine 3
19510117	17/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510114	Semaine 3
19510118	18/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510114	Semaine 3
19510119	19/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510114	Semaine 3
19510120	20/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510114	Semaine 3
19510121	21/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510121	Semaine 4
19510122	22/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510121	Semaine 4
19510123	23/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510121	Semaine 4
19510124	24/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510121	Semaine 4
19510125	25/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510121	Semaine 4
19510126	26/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510121	Semaine 4
19510127	27/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510121	Semaine 4
19510128	28/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510128	Semaine 5
19510129	29/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510128	Semaine 5
19510130	30/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510128	Semaine 5
19510131	31/01/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510101	Janvier	19510128	Semaine 5
19510201	01/02/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510201	Février	19510128	Semaine 5
19510202	02/02/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510201	Février	19510128	Semaine 5
19510203	03/02/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510201	Février	19510128	Semaine 5
19510204	04/02/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510201	Février	19510204	Semaine 6
19510205	05/02/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510201	Février	19510204	Semaine 6
19510206	06/02/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510201	Février	19510204	Semaine 6
19510207	07/02/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510201	Février	19510204	Semaine 6
19510208	08/02/1951	19510101	1951	19510101	Semestre 1	19510101	Trimestre 1	19510201	Février	19510204	Semaine 6
